"Season","TeamName","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","AdjEM","RankAdjEM"
"2024","Georgia Southern",70.1652,81,68.8334,94,103.367,221,104.833,207,111.943,329,113.345,330,-8.51167,280
"2024","Georgia St.",70.0835,85,67.8632,146,105.185,182,105.777,186,108.142,256,109.907,249,-4.13023,219
"2024","Georgia Tech",68.2717,189,67.4459,167,102.503,244,108.965,127,108.85,269,105.175,152,3.78985,128
"2024","Gonzaga",69.7948,98,69.0664,83,119.756,3,121.006,9,99.6295,46,99.4227,46,21.5838,15
"2024","Grambling St.",66.2915,294,64.7999,314,97.5516,313,99.2846,298,102.899,117,107.089,196,-7.80421,267
"2024","Grand Canyon",69.3343,122,68.0836,134,112.74,39,113.493,63,95.7241,6,99.5756,51,13.917,53
"2024","Green Bay",64.9162,340,63.5463,345,104.825,191,103.903,221,107.027,233,108.992,236,-5.08833,231
"2024","Hampton",70.0071,92,69.5863,67,97.0661,321,94.5595,343,112.087,331,112.544,316,-17.9842,341
"2024","Harvard",67.7425,224,67.346,176,102.666,238,102.075,253,106.206,214,106.83,187,-4.7544,227
"2024","Hawaii",67.4712,244,66.0455,262,105.234,178,104.903,206,101.917,94,105.244,155,-0.341222,168
"2024","High Point",68.789,154,68.4973,109,117.869,8,115.909,35,107.026,232,110.51,262,5.39943,112
"2024","Hofstra",66.4217,285,65.5908,280,109.994,86,108.515,136,103.464,137,103.183,115,5.33236,113
"2024","Holy Cross",65.3884,329,65.6795,274,100.562,274,100.81,273,114.21,349,120.372,362,-19.5617,348
"2024","Houston",64.1588,351,63.2428,348,113.057,33,118.889,17,88.2881,1,87.1658,2,31.7235,2
"2024","Houston Christian",72.6775,20,71.2845,23,95.0097,336,96.7632,327,116.091,356,118.741,360,-21.9778,353
"2024","Howard",69.1666,131,67.5121,163,106.37,150,105.5,192,107.254,240,113.742,334,-8.2427,274
"2024","Idaho",65.5856,323,64.797,315,100.471,276,98.464,307,110.526,302,112.122,301,-13.6582,321
"2024","Idaho St.",64.5568,349,63.8562,340,105.332,175,103.433,227,108.567,265,110.136,256,-6.70302,255
"2024","Illinois",70.6245,63,69.8344,57,118.321,6,124.811,4,103.332,128,101.038,81,23.7735,10
"2024","Illinois Chicago",68.5645,168,68.0982,132,98.9771,297,100.902,272,103.172,126,103.586,123,-2.68404,194
"2024","Illinois St.",65.1605,338,63.5944,343,101.772,255,102.652,245,104.67,176,104.448,140,-1.79631,181
"2024","Incarnate Word",71.3565,46,69.8521,56,98.4341,304,96.59,329,110.235,299,115.304,349,-18.7143,343
"2024","Indiana",69.3814,117,68.4042,116,104.287,201,109.761,106,107.097,235,101.093,83,8.66731,93
"2024","Indiana St.",71.3635,45,70.4737,40,117.797,9,118.268,22,101.149,78,102.181,99,16.0871,45
"2024","Iona",67.9996,212,66.8933,215,104.945,187,103.683,222,103.598,140,108.227,216,-4.54422,223
"2024","Iowa",72.4224,23,71.3093,22,113.977,27,119.275,15,109.287,279,105.264,156,14.0113,52
"2024","Iowa St.",68.1713,199,67.3114,180,110.446,75,113.868,55,89.9131,2,87.1363,1,26.7314,5
"2024","IUPUI",68.6599,160,67.308,181,94.0042,346,92.121,353,118.33,361,117.76,358,-25.6386,360
"2024","Jackson St.",69.9847,93,68.3576,120,101.691,256,100.423,278,107.616,248,112.51,314,-12.0869,309
"2024","Jacksonville",67.6103,229,65.4452,291,103.007,231,101.126,268,109.64,290,109.217,240,-8.09125,271
"2024","Jacksonville St.",66.2387,297,64.6688,322,101.206,261,102.042,254,101.686,87,104.93,149,-2.88724,199
"2024","James Madison",71.1256,51,69.4491,71,115.358,20,113.866,56,96.5285,11,100.973,79,12.8924,59
"2024","Kansas",69.6118,104,68.9117,92,107.292,135,113.388,65,99.1572,35,94.1481,10,19.2401,22
"2024","Kansas St.",68.2656,190,67.2529,187,102.535,243,108.447,138,100.572,65,96.3681,22,12.0792,69
"2024","Kennesaw St.",74.859,3,73.9551,4,108.219,115,105.35,195,111.043,316,112.732,318,-7.38205,263
"2024","Kent St.",67.5109,240,66.4737,244,107.208,137,106.142,177,104.362,166,106.815,185,-0.672945,172
"2024","Kentucky",74.0625,8,72.6174,10,119.233,5,122.733,5,106.076,212,102.702,106,20.0309,18
"2024","La Salle",67.1413,260,66.5042,241,105.034,184,106.032,178,108.506,263,108.759,229,-2.72688,195
"2024","Lafayette",65.263,334,65.1808,304,94.677,344,93.6853,346,102.005,95,106.988,193,-13.3024,318
"2024","Lamar",69.9484,95,68.1328,131,107.376,132,104.508,214,103.442,134,108.074,215,-3.56688,206
"2024","Le Moyne",68.3518,184,67.1992,192,102.119,247,100.141,286,104.201,162,111.046,279,-10.9053,300
"2024","Lehigh",69.5705,108,69.915,54,100.56,275,99.6224,293,101.632,85,106.901,191,-7.27816,261
"2024","Liberty",65.7146,318,64.484,328,108.236,114,109.143,120,103.16,125,106.431,179,2.71151,138
"2024","Lindenwood",68.1848,197,67.0007,208,92.7112,351,91.8035,355,109.256,277,114.168,338,-22.3648,356
"2024","Lipscomb",70.4817,70,68.9584,90,114.255,24,112.058,79,109.816,293,112.24,307,-0.182213,165
"2024","Little Rock",69.7955,97,68.622,101,110.078,82,106.982,165,102.242,102,109.183,239,-2.20101,184
"2024","LIU",71.2761,48,70.2082,49,92.791,350,93.345,349,106.965,230,112.163,302,-18.8182,344
"2024","Long Beach St.",71.8207,36,71.1377,29,106.212,155,107.87,145,105.197,186,107.875,210,-0.00502527,163
"2024","Longwood",67.8933,215,66.7366,226,107.318,133,105.732,188,101.377,81,104.771,145,0.960948,157
"2024","Louisiana",70.377,73,68.657,99,106.573,147,105.929,181,103.403,130,104.417,138,1.51192,152
"2024","Louisiana Monroe",68.261,191,67.155,195,97.9774,309,100.152,285,109.431,285,110.656,264,-10.504,296
"2024","Louisiana Tech",66.8196,272,65.6278,278,107.185,138,108.723,132,97.2592,20,100.401,65,8.32105,95
"2024","Louisville",70.4252,71,69.7023,59,101.388,259,105.26,198,112.072,330,108.271,217,-3.0107,200
"2024","Loyola Chicago",69.1644,132,68.5658,106,103.733,218,105.61,189,96.7444,15,96.9187,25,8.69112,92
"2024","Loyola Marymount",65.8525,312,64.5631,325,107.968,119,108.239,142,109.267,278,110.801,270,-2.56208,191
"2024","Loyola MD",65.788,314,65.6265,279,94.7793,342,93.4136,348,108.521,264,113.519,331,-20.105,350
"2024","LSU",70.8356,55,69.5876,66,107.139,139,110.098,102,104.823,180,101.373,91,8.72475,91
"2024","Maine",67.5604,236,65.3524,299,97.2733,317,97.2968,319,99.5328,43,102.398,100,-5.10096,232
"2024","Manhattan",69.0127,143,67.9571,142,94.2792,345,95.2907,339,109.028,270,112.469,312,-17.1781,337
"2024","Marist",65.5403,324,64.6525,323,98.9318,298,97.0886,321,94.8008,5,100.924,77,-3.83588,209
"2024","Marquette",69.3264,123,68.9535,91,112.444,45,118.341,21,100.601,67,95.6054,19,22.7358,12
"2024","Marshall",72.2562,24,70.3185,45,100.922,264,101.445,261,106.269,217,106.853,188,-5.40791,239
"2024","Maryland",66.2969,293,65.3623,298,102.554,241,107.144,160,98.3022,30,94.7414,14,12.4022,65
"2024","Maryland Eastern Shore",67.6579,228,67.0152,206,90.4527,358,89.7045,359,106.801,224,109.508,243,-19.8032,349
"2024","Massachusetts",69.2013,129,68.0656,135,111.375,55,111.744,81,102.101,98,103.138,113,8.60686,94
"2024","McNeese St.",66.8129,273,65.558,282,117.513,12,114.019,51,96.1176,10,101.167,84,12.8518,60
"2024","Memphis",72.0328,30,71.4931,19,110.7,69,113.058,70,104.135,156,102.513,105,10.5453,74
"2024","Mercer",67.4671,245,65.9861,265,104.221,202,104.445,216,107.569,246,108.456,219,-4.0114,216
"2024","Merrimack",68.0592,207,67.2918,184,98.6477,302,96.8877,324,94.1196,4,100.886,74,-3.99841,214
"2024","Miami FL",69.9598,94,68.4454,112,107.312,134,110.803,91,105.4,190,103.356,118,7.44687,101
"2024","Miami OH",67.7975,222,67.2944,183,101.034,263,99.7883,291,104.115,155,106.628,180,-6.83923,256
"2024","Michigan",68.8936,150,67.3585,174,104.381,200,110.529,93,113.57,345,106.707,181,3.82202,127
"2024","Michigan St.",66.3965,288,65.1652,305,109.535,93,113.824,57,99.3536,36,93.7966,8,20.0276,19
"2024","Middle Tennessee",66.5181,280,65.4116,295,94.7268,343,98.0763,311,105.129,185,106.885,190,-8.80865,282
"2024","Milwaukee",70.5162,68,70.0189,51,109.857,87,107.893,144,110.742,309,112.523,315,-4.63015,224
"2024","Minnesota",67.6853,227,66.5149,240,110.819,66,114.06,49,105.923,206,103.905,128,10.1544,79
"2024","Mississippi",68.5871,165,66.8288,218,109.234,99,113.95,53,107.724,250,104.638,143,9.31135,86
"2024","Mississippi St.",68.8988,149,67.0338,202,108.114,118,113.624,59,100.035,53,95.6751,20,17.9488,30
"2024","Mississippi Valley St.",66.2355,298,64.554,326,83.2947,362,85.3009,362,117.21,359,116.567,353,-31.2657,362
"2024","Missouri",68.4553,178,66.5604,237,104.992,186,108.46,137,110.737,308,106.775,183,1.68525,149
"2024","Missouri St.",68.4667,175,67.6954,156,102.483,245,104.538,213,102.828,115,102.891,111,1.6469,151
"2024","Monmouth",68.1049,201,67.7126,155,106.112,159,105.763,187,106.721,222,108.53,222,-2.76685,196
"2024","Montana",66.5037,281,66.2079,252,112.934,37,111.685,82,108.079,255,110.729,267,0.955511,158
"2024","Montana St.",69.242,126,68.7701,96,105.019,185,103.32,234,105.726,200,107.217,197,-3.89719,213
"2024","Morehead St.",65.7279,317,64.2091,335,110.583,73,108.996,124,99.5625,44,103.531,120,5.4652,111
"2024","Morgan St.",71.1167,52,70.6959,35,97.1374,319,97.4153,318,111.818,326,114.237,340,-16.8213,332
"2024","Mount St. Mary's",69.3752,118,68.9814,89,103.471,219,102.546,246,102.302,105,108.54,224,-5.99387,249
"2024","Murray St.",65.2346,337,64.3008,333,105.345,174,107.498,150,107.097,234,106.855,189,0.643001,162
"2024","N.C. State",68.9,148,68.0334,138,109.748,90,114.403,47,104.556,170,101.339,90,13.064,58
"2024","Navy",65.4328,328,65.4258,293,99.4915,289,96.885,325,103.049,122,110.987,276,-14.1024,323
"2024","Nebraska",69.2526,125,68.5852,103,110.955,62,115.914,34,100.262,59,97.7384,29,18.1754,29
"2024","Nebraska Omaha",67.5068,241,67.2616,185,106.235,153,104.1,217,109.377,280,110.98,275,-6.88024,257
"2024","Nevada",67.0488,265,66.6249,232,112.943,36,115.57,40,100.063,56,98.7364,36,16.8338,36
"2024","New Hampshire",72.9443,16,71.2785,24,99.6241,286,100.005,288,102.858,116,105.874,170,-5.86903,246
"2024","New Mexico",72.4265,22,72.6546,8,112.623,41,115.429,41,98.1694,29,96.4842,23,18.9445,23
"2024","New Mexico St.",68.0966,202,66.0536,261,95.4164,334,99.3387,296,109.383,281,109.237,241,-9.89808,290
"2024","New Orleans",72.1001,28,71.4175,20,97.7346,311,98.0041,313,113.048,340,115.926,352,-17.9219,340
"2024","Niagara",67.6009,231,67.2301,189,104.173,206,103.389,230,105.751,201,111.258,281,-7.86888,269
"2024","Nicholls St.",67.4371,248,66.1075,258,104.626,195,104.711,210,107.326,243,109.651,244,-4.94056,229
"2024","NJIT",68.3088,187,66.1436,256,96.2518,330,97.5132,316,111.259,319,114.432,343,-16.9185,334
"2024","Norfolk St.",67.2794,256,66.4025,247,104.19,205,103.379,232,102.046,97,108.612,225,-5.23263,236
"2024","North Alabama",68.5866,166,67.7324,154,107.548,125,105.854,184,110.702,307,111.955,299,-6.10063,250
"2024","North Carolina",71.4602,41,70.4215,43,113.459,31,117.813,24,97.8323,28,93.1602,6,24.6523,9
"2024","North Carolina A&T",68.0051,210,67.5938,158,96.2906,329,96.0206,333,114.238,350,115.457,350,-19.4369,346
"2024","North Carolina Central",67.1466,259,66.5002,242,106.024,162,104.96,204,104.59,172,111.599,291,-6.63958,254
"2024","North Dakota",67.845,219,66.5668,236,108.147,116,105.451,194,108.595,268,110.734,268,-5.28358,237
"2024","North Dakota St.",65.9505,306,65.5223,284,105.767,167,104.058,218,112.592,334,112.372,310,-8.31479,278
"2024","North Florida",68.7676,155,67.0219,204,109.067,102,107.166,159,111.358,321,112.601,317,-5.43499,240
"2024","North Texas",62.7206,360,61.4329,360,108.269,113,109.663,108,100.693,70,98.7873,37,10.8755,73
"2024","Northeastern",65.8133,313,65.6608,276,105.576,172,105.307,197,110.189,297,111.547,290,-6.23937,252
"2024","Northern Arizona",69.0711,138,68.1565,129,98.7757,300,99.1135,300,110.529,303,111.272,283,-12.1586,310
"2024","Northern Colorado",70.0434,89,69.8683,55,111.227,56,109.371,112,109.538,287,112.196,304,-2.82482,197
"2024","Northern Illinois",69.1337,133,67.9663,141,101.824,254,102.234,251,113.343,344,113.766,335,-11.5322,305
"2024","Northern Iowa",67.6098,230,66.6018,234,106.648,146,109.209,117,105.27,187,103.678,125,5.53158,110
"2024","Northern Kentucky",69.2092,128,67.9765,140,104.879,190,103.215,235,104.957,181,105.537,159,-2.32132,185
"2024","Northwestern",64.6113,346,63.6984,342,112.16,49,116.726,30,104.781,179,100.828,73,15.897,46
"2024","Northwestern St.",68.7904,153,67.3017,182,98.2848,307,97.8474,315,110.224,298,112.344,309,-14.4965,324
"2024","Notre Dame",64.85,342,64.1828,336,97.6152,312,102.844,244,102.392,107,98.6089,35,4.23481,126
"2024","Oakland",68.1725,198,66.6382,231,110.679,71,108.614,135,105.581,197,105.808,166,2.80607,137
"2024","Ohio",68.196,194,67.314,179,110.926,63,109.074,122,103.458,136,106.794,184,2.27971,144
"2024","Ohio St.",66.647,276,65.4159,294,111.092,59,115.762,37,103.438,132,100.18,63,15.5828,47
"2024","Oklahoma",68.4615,177,66.937,213,109.192,100,114.279,48,99.9957,52,98.1616,33,16.1178,44
"2024","Oklahoma St.",68.0833,204,66.9907,210,103.114,227,109.036,123,106.096,213,103.704,127,5.33212,114
"2024","Old Dominion",71.1637,50,69.933,53,98.8616,299,99.0441,301,108.261,258,108.744,228,-9.69975,287
"2024","Oral Roberts",68.4049,181,67.5637,160,104.636,194,103.57,225,111.847,327,112.215,306,-8.64528,281
"2024","Oregon",68.6239,161,67.1276,197,109.416,96,114.051,50,104.173,160,100.622,70,13.4296,55
"2024","Oregon St.",66.1101,304,65.0954,308,100.904,265,106.907,167,109.194,274,106.07,174,0.83644,159
"2024","Pacific",69.1225,135,68.2008,128,91.8738,355,95.2647,340,117.488,360,118.163,359,-22.8981,359
"2024","Penn",66.1433,302,65.3776,297,107.116,140,109.323,114,112.475,332,113.179,324,-3.85544,210
"2024","Penn St.",70.2618,76,69.6775,60,106.175,156,111.396,86,103.875,147,101.056,82,10.34,77
"2024","Pepperdine",68.5327,171,67.2584,186,105.479,173,106.196,175,109.902,294,110.939,274,-4.74218,225
"2024","Pittsburgh",66.9651,269,65.4264,292,112.775,38,115.907,36,101.44,83,99.5236,48,16.3838,40
"2024","Portland",68.2911,188,67.389,170,101.95,252,103.391,229,116.225,357,114.133,337,-10.742,298
"2024","Portland St.",69.0464,140,69.2014,77,101.57,257,99.7078,292,104.011,151,105.64,161,-5.93223,248
"2024","Prairie View A&M",72.219,25,70.5906,37,95.3216,335,94.5279,344,106.843,226,111.476,287,-16.9478,335
"2024","Presbyterian",68.4818,173,67.1765,194,104.54,197,103.383,231,108.278,259,111.48,288,-8.0971,272
"2024","Princeton",65.3774,330,64.9237,311,116.904,17,117.013,29,103.181,127,104.683,144,12.3304,66
"2024","Providence",68.6223,162,67.6574,157,104.89,189,109.156,119,99.6955,47,95.5637,18,13.5927,54
"2024","Purdue",68.986,144,67.356,175,119.453,4,125.096,3,100.728,71,95.9756,21,29.1203,3
"2024","Purdue Fort Wayne",71.8354,35,70.5183,39,108.9,106,105.179,200,100.538,64,104.365,137,0.814173,160
"2024","Queens",73.454,10,72.6135,11,105.301,176,104.035,219,112.536,333,111.849,295,-7.81358,268
"2024","Quinnipiac",71.6128,40,71.2678,25,106.719,144,105.994,180,100.124,57,106.325,178,-0.331148,167
"2024","Radford",65.0953,339,63.4056,347,107.523,127,107.356,154,110.813,310,112.263,308,-4.90684,228
"2024","Rhode Island",68.9629,146,68.6023,102,104.102,207,106.65,169,111.721,324,110.445,261,-3.79556,208
"2024","Rice",67.5802,233,65.7448,271,103.84,214,106.639,170,111.593,322,111.612,292,-4.9733,230
